qid227,qid228,qid230,qid231_text,qid232,qid234,qid297,qid297_7_text,qid299_text,qid250_1,qid250_2,qid250_3,qid250_4,qid250_5,qid250_6,qid250_7,qid250_8,qid300_1,qid300_4,qid300_5,qid300_6,qid300_7,qid300_8,qid300_9,qid300_10,qid300_10_text,qid251_1,qid251_2,qid251_3,qid251_4,qid251_5,qid251_6,qid251_7,qid251_8,qid251_9,qid251_9_text,qid235_13,qid235_1,qid235_2,qid235_3,qid235_4,qid235_8,qid235_9,qid235_10,qid235_11,qid235_11_text,qid236_text,qid237_1_1,qid237_1_2,qid237_1_3,qid237_2_1,qid237_2_2,qid237_2_3,qid237_3_1,qid237_3_2,qid237_3_3,qid237_4_1,qid237_4_2,qid237_4_3,qid237_5_1,qid237_5_2,qid237_5_3,qid237_6_1,qid237_6_2,qid237_6_3,qid237_7_1,qid237_7_2,qid237_7_3,qid237_8_1,qid237_8_2,qid237_8_3,qid237_9_1,qid237_9_2,qid237_9_3,qid237_10_1,qid237_10_2,qid237_10_3,qid237_11_1,qid237_11_2,qid237_11_3,qid237_12_1,qid237_12_2,qid237_12_3,qid237_13_1,qid237_13_2,qid237_13_3,qid238_1,qid238_7,qid238_8,qid238_9,qid238_10,qid238_2,qid238_13,qid238_13_text,qid240_1,qid240_2,qid240_3,qid240_4,qid240_5,qid240_7,qid240_8,qid240_9,qid240_10,qid240_26,qid240_11,qid240_12,qid240_28,qid240_13,qid240_14,qid240_15,qid240_16,qid240_17,qid240_20,qid240_21,qid240_22,qid240_23,qid240_24,qid240_25,qid240_29,qid240_18,qid240_18_text,qid241_text,qid243_text,qid244_text,qid245_text,qid247_text,qid248_text,qid249_1,qid249_2,qid249_3,qid252_1,qid252_2,qid252_3,qid252_4,qid252_5,qid252_6,qid252_7,qid252_8,qid252_9,qid252_10,qid252_11,qid252_12,qid305,qid273_1,qid273_2,qid273_3,qid273_4,qid273_5,qid273_6,qid274,qid306,qid302_1,qid302_2,qid302_3,qid302_4,qid275,qid276_text,qid307_text,qid278,qid279_text,qid280_text,qid281_text,qid282_text,qid267_text,qid268_text,qid270_text,qid309_text,qid283_text,qid284_text,qid245_text_32e7cc92_ay4puphdn8fxpartopics,qid245_text_32e7cc92_ay4puphdn8fxtopics,qid245_text_32e7cc92_ay4puphdn8fxtopichierarchy1,qid227_label,qid228_label,qid230_label,qid232_label,qid234_label,qid274_label,qid275_label,qid278_label,qid297_label,qid305_label,qid306_label
1.0,4.0,10.0,2259.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,-99,,,1.0,,1.0,,,,,-99,Being able to get a diffrent view of life and an enjoyable experiance at the same time,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,-99,Simple points on whats expected in roles rather than info dumps and the understanding of what roles that i can do that even if i fuck up in wont severly impact others,,,,,-99,2.0,3.0,7.0,1.0,1.0,2.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,6.0,1.0,5.0,,1.0,1.0,1.0,,,2.0,3.0,3.0,1.0,2.0,1.0,3.0,People willing to help,Less politics,4.0,-99,-99,-99,-99,400.0,350.0,275.0,150,People being able to come toghether decompress from everday life before returning with positive expirence and a want of returning again,-99,,,,"Yes, I consent",35 - 44,New South Wales,Attended 2-4 events,No,It is a very important part of the experience.,Neutral,Not Very Important,,Neutral,No preference / I'd attend either way
1.0,7.0,10.0,2088.0,2.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,-99,,,,,,,1.0,,,-99,,,,,1.0,,,,,-99,"Fire - in People and Flames, Costumes - People getting Creative. Theme Camps, Joint Crazy Fun ",,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,-99,All Good. Happy Vols make it Fun,,,,,"2-3 yr NSW , 300-400 bods",1.0,2.0,3.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,,1.0,1.0,1.0,,,2.0,1.0,3.0,2.0,1.0,2.0,2.0,-99,-99,4.0,"40 Acres when they have their DA approved  CastleMountain, The Grove ",-99,-99,Castle Drumming ,360.0,350.0,250.0,$100,Fun Comminity ,Thanks for All Your Admin work 😍,,,,"Yes, I consent",65 - 74,New South Wales,Attended 1 event,,It is a very important part of the experience.,Somewhat Connected,Not Very Important,,Not Important,To attend a Burn during colder months to ensure effigy/temple burns occur
1.0,4.0,10.0,2131.0,2.0,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,-99,,,,,,,1.0,,,-99,,,,,1.0,,,,,-99,-99,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,-99,-99,,,,,-99,2.0,2.0,3.0,8.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,3.0,2.0,2.0,3.0,3.0,-99,-99,4.0,-99,-99,-99,-99,600.0,500.0,300.0,100,-99,-99,,,,"Yes, I consent",35 - 44,New South Wales,Attended 1 event,No,"It's a nice feature, but not essential.",Neutral,Not Very Important,,Somewhat Important,To attend a Burn during warmer months without effigy/temple burns
1.0,4.0,13.0,4221.0,4.0,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,-99,,,,,,,1.0,,,-99,,,1.0,,1.0,,1.0,,,-99,"community, personal growth, fun, sharing, new friends, workshops ",,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,-99,"more clarity and better organisation around it. for the last (cancelled burn) i filled in the volunteer forms but never heard anything (the instructions were that i would to get directed tix).. didnt hear, assumed i wouldnt get them. bailed on the burn as the normal price was too high and then randomly everyone got sent the directed tix in the end. same happened to my partner and others also. maybe get people to lead these teams who have a little bit of organisation skills and capacity not just the same people in the little clique that lead everything every time. others have skills and may have more time but it is hard to break in ",,,,,one big annual burn around oct and then a few smaller ones (like maybe 2 we could attend) ,4.0,4.0,5.0,1.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,6.0,8.0,7.0,1.0,1.0,,1.0,,1.0,,,2.0,2.0,,,,,4.0,people are passionate about doing something ,more opportunity for new people to have a say and be involved.. feels like it is always the same people speaking for everyone ,6.0,-99,-99,-99,-99,400.0,300.0,250.0,200,bring them back but listen to community voice not just have a few ppl decide,-99,,,,"Yes, I consent",35 - 44,Queensland,Attended 5+ events,No,It is a very important part of the experience.,Somewhat Disconnected,Don't Know,,Very Important,To attend a Burn during warmer months without effigy/temple burns
1.0,3.0,10.0,2035.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,1.0,1.0,1.0,,1.0,,1.0,"Performer, build crew","Community and connection. Playfulness and expression. Stepping out of the comfort zone, meeting new people and having deep interactions that occur organically through sharing. Expanding knowledge and perspectives. Learning more about yourself, others and the world around you. Being able to be in a community different to the societal norms we must ensure in normal life. Being open, sharing from the heart,  gifting your energy and receiving so much love in return. Creativity and innovation probably one of the biggest,  getting inspired from others and expanding your potential by taking that inspiration and applying it to life to make things happen. And sharing art! Experiencing art and all the emotion, healing, transformation, exploration, fun and powerful moments. ",1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,-99,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,-99,Training sounds great. Cohesive scheduling. Staff meals. ,,,,,Smaller burns are fun! And one big burn. Still have yet to make it to a burner pub but so keen!,3.0,6.0,6.0,8.0,8.0,8.0,7.0,7.0,6.0,2.0,2.0,7.0,6.0,7.0,7.0,7.0,1.0,,,,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,The incredible passion and dedication from the organisers of rhe burns. I really notice rhe efforts and care and devotion,More connection opportunities in Sydney ,4.0,Ill have to come back to this ,Will get back to this ,Same will get back,-99,550.0,450.0,350.0,200,More burns! Small and big. More theme camps and participation! Ideally interstate participants ,-99,,,,"Yes, I consent",25 - 34,New South Wales,Attended 5+ events,No,"It is an essential, non-negotiable part of the event for me.",Very Connected,Not Very Important,,Not Important,To attend a Burn during warmer months without effigy/temple burns
1.0,4.0,10.0,2289.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,,,,,,,,1.0,,-99,Friends have related their past yrips and these events seem like amazing life experiences.,,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,Many smaller burns as my work schedule doesn't allow for longer ones.,3.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,1.0,,5.0,3.0,2.0,1.0,3.0,2.0,4.0,Group messaging.,Not sure.,5.0,No,,No,,2000.0,1500.0,800.0,$300,"I envision a large, dynamic community all working towards making memorable events.",,,,,"Yes, I consent",35 - 44,New South Wales,I have not attended a multi-day Burner event,No,I have no opinion / I'm not sure.,Somewhat Disconnected,Not at all Important,,Not Important,No preference / I'd attend either way
1.0,4.0,10.0,2000.0,4.0,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,-99,,,1.0,,,,,,,-99,,,,,1.0,1.0,,,,-99,"I have not found so wonderful a community of people coming together to be good to each other, teach each other things, lift each other up",,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,-99,More people volunteering outside of their Theme Camps,-99,,,,A big NSW-based Burn attended by people from other states and 2-3 smaller ones to bring the community together,3.0,5.0,5.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,2.0,8.0,7.0,7.0,7.0,7.0,,,,,1.0,,3.0,3.0,2.0,1.0,2.0,2.0,2.0,People love bringing the community together and Burning,"I don't know the reasons why, but people still don't want to attend Burning Seed and some at Burning Seed would watch the NSW Community crumble than allow anything else to happen",4.0,-99,-99,-99,-99,400.0,350.0,250.0,"If they explained how they were managing it so cheap, or who was actually paying, no minimum",A big NSW-based Burn attended by people from other states and 2-3 smaller ones to bring the community together at other parts of the year,-99,,,,"Yes, I consent",35 - 44,New South Wales,Attended 5+ events,No,"It's a nice feature, but not essential.",Somewhat Connected,Not Very Important,,Not Important,No preference / I'd attend either way
1.0,4.0,10.0,2143.0,4.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,Physical Access and mobility aides,1.0,,,,1.0,1.0,,,,-99,,1.0,1.0,,1.0,1.0,1.0,,1.0,Real World ex promoter and roadie,Inclusive culture and patient aware people who make time to accomodate my disabilities.,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,,1.0,Anything that requires operating a vehicle (with training for specialist equipment),,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,-99,"Clearly defined, realistic job roles for people with limited mobility and appropriate supports to accommodate disability needs while performing those roles",Not being treated like shit for being physically or mentally challenged by a disability.,Egos. Ableism. Cost. Interpersonal conflict specifically over other people assessing my capacities without even discussing them with me. Volutolding and assumptions.,Multiple times. No real issues amongst people who are aware and competent.,,One big burn and a tonne of warehouse parties. Burner pubs (specifically on weekdays) are a pain in the ass.,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,1.0,1.0,1.0,7.0,8.0,8.0,2.0,7.0,,,,1.0,,,3.0,2.0,2.0,3.0,1.0,2.0,4.0,-99,No Comment,4.0,-99,"Crew on Call (Paid crew for skilled construction [fensing, deploying equipment eg toilets if not delivered to final location] when volunteer shortfalls are so low builds no longer execute correctly. Absolutely not for pay to play but for dpw key roles that are necessary at scale). ATS Logistics (truck scale interstate transportation)  Lighting and sound hire (usually not needed atm)  Nb most of my contacts are out of date. ","Affordable materials: Reverse Garbage, Marrickville. Sparkhaus Robots and Dinosaurs ","Newtown festival if there’s anything left to communicate with.  Modifyre, Underland, Swan, nowhere (spain): specifically because they do medium to large zero fire “burns”, with extensive, safe, fire art under controlled conditions.",250.0,200.0,175.0,150,Healing and reintegration of disillusioned community members who have departed.,Act with kindness. ,,Unknown,,"Yes, I consent",35 - 44,New South Wales,Attended 5+ events,No,"It's a nice feature, but not essential.",Somewhat Disconnected,Not Very Important,,Not Important,To attend a Burn during warmer months without effigy/temple burns
1.0,4.0,16.0,3185.0,4.0,2.0,5.0,-99,"Milder temperatures, larger numbers of kids, less open drug culture",,,,,1.0,,,,,,1.0,,,,,1.0,Occasional quiet times,,,,,,,1.0,,,-99,,1.0,1.0,1.0,1.0,,1.0,,,-99,"self expression, community, time in nature, experiencing a different reality.",1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,-99,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,-99,"not having too many other commitments (theme camps, performances etc)",-99,time and energy,"yep, plenty of times - generally great success!",,1 big annual burn (but I'm not from NSW so don't need the smaller events),7.0,2.0,4.0,1.0,2.0,7.0,7.0,7.0,2.0,2.0,2.0,7.0,7.0,7.0,1.0,7.0,,,,,,1.0,3.0,2.0,,,,,3.0,-99,-99,4.0,-99,-99,-99,-99,450.0,350.0,250.0,200,-99,-99,,Unknown,,"Yes, I consent",35 - 44,Victoria,Attended 5+ events,Yes,"It's a nice feature, but not essential.",Neutral,Not Very Important,"No, I prefer to attend without them.",Not Important,To attend a Burn during warmer months without effigy/temple burns
1.0,4.0,10.0,2795.0,4.0,2.0,1.0,-99,It's all pretty easy so far,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,-99,,,,,,,1.0,,,-99,,1.0,1.0,,1.0,,1.0,,,-99,Checking out from life and regular society.  Making and galvanising friendships. Listening to mad bangers. Exploring my consciousness. ,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,-99,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,-99,-99,-99,Workload and having more people get their hands dirty,-99,,"Three small,  200pax and one large per year. ",3.0,3.0,5.0,2.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,1.0,5.0,,1.0,1.0,1.0,,,2.0,1.0,3.0,1.0,4.0,2.0,1.0,All the little burns that are keeping the dream alive. I am really loving the little burns. They seem like less effort and are more intimate. ,The big burns,5.0,Carcoar dam sailing club. Central west nsw. There also a farm in Cowra that would be a good burn site. ,Yes. Good trade account for coates hire. Large stretch tent rental. Cool room hire. ,Yes. I know a bloke called Bastow that had access to all of these things plus extensive electrical knowledge. ,-99,1000.0,600.0,400.0,200,Lots of little burns up to 600 people with maybe a big burn every second year,Great job! Thanks for the effort. ,,,,"Yes, I consent",35 - 44,New South Wales,Attended 5+ events,Yes,It is a very important part of the experience.,Very Connected,Not at all Important,"Yes, I have before and/or would again.",Neutral,To attend a Burn during colder months to ensure effigy/temple burns occur
1.0,4.0,10.0,2217.0,2.0,2.0,1.0,-99,"Safe dedicated kids area supervised by professional educators / with kids activities (workshops, movies, etc), walks in nature, etc",,,1.0,,1.0,,,,,1.0,1.0,,,,,,-99,,,,,,,1.0,,,-99,,,,,1.0,,,,,-99,Community and the gift economy principles,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,-99,-99,,,,,One annual event,1.0,2.0,3.0,8.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,8.0,1.0,1.0,1.0,,,,,1.0,2.0,3.0,1.0,2.0,1.0,2.0,-99,Occasional small events organised more regularly ,2.0,-99,-99,-99,-99,400.0,300.0,250.0,150,Leave no trace in nature but leave memorable memories in our hearts and bring people together to create a better and kinder society ,-99,,,,"Yes, I consent",35 - 44,New South Wales,Attended 1 event,Yes,"It is an essential, non-negotiable part of the event for me.",Somewhat Connected,Very Important,"Yes, I have before and/or would again.",Very Important,To attend a Burn during warmer months without effigy/temple burns
1.0,4.0,10.0,2297.0,3.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,-99,,,1.0,,,,,,,-99,"Being outdoors with nature, electronic music, workshops eg. yoga, the lovely people, generous gifting, volunteering, awesome costumes.",,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,-99,,,,,,One big annual burn and a few smaller renegade burns scattered throughout the year.,1.0,1.0,2.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,7.0,8.0,8.0,8.0,8.0,5.0,,,,,,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,-99,-99,4.0,-99,-99,-99,-99,750.0,700.0,650.0,300,A place for burners to go locally that cannot afford to go overseas to Burning Man.,Thanks for creating this survey.,,,,"Yes, I consent",35 - 44,New South Wales,Attended 2-4 events,No,"It's a nice feature, but not essential.",Somewhat Connected,Not Very Important,,Neutral,To attend a Burn during warmer months without effigy/temple burns
1.0,4.0,16.0,3055.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,-99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,-99,"Community, diversity of artistic expression, fun and meaning combined",,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,-99,"Honestly, other people I know being involved. That allows for more balance of work/play and easier conversations about workload.   Otherwise a clear role description and confidence that the role won't have ""scope creep"".",Less pressure to take on more than what you sign up for ,"Honestly running theme camp was one of the easiest on me, as it was a core crew of friends who all played to their strengths. We always recruited some newbies too. But workload was always high.","Honestly didn't go that well, theme camps need to know how they align and what they can benefit from Collab. They need to be pretty mature in their structure and understand their needs. I've more often seen it that a couple people think it's a good idea to combine power or other resources but the whole group isn't on board or doesn't know what they need ","Finances, particularly around cost of transport. Access to trenchers and other support is important",A couple of annual burners - third degree and seed would be perfect. Make seed smaller ,3.0,3.0,3.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,,,,,3.0,2.0,,,,,2.0,Great individuals still doing their thing!,More opportunity for grassroots bulding of community year round,4.0,-99,-99,-99,-99,450.0,350.0,300.0,150,-99,-99,,Unknown,,"Yes, I consent",35 - 44,Victoria,Attended 5+ events,No,"It's a nice feature, but not essential.",Somewhat Connected,Not Very Important,,Very Important,To attend a Burn during warmer months without effigy/temple burns
1.0,4.0,16.0,3079.0,4.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,-99,,,,,,,1.0,,,-99,,,1.0,,1.0,,,,,-99,"It’s like coming home…. I’ve been attending burn events since 2014, I know what to expect and how I can contribute, it’s an equal balance of familiarity and brand new people, art & experiences.  Also a fan of the bonding experience that comes through planning, prepping, building before the event",,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,-99,"Clear, obvious comms about what trainings are happening, when & where. I often find out too late or retrospectively  For example; after 11 years in the community, I can count on 1 hand the number of ranger training sessions I’ve seen",,,,,"Seed, around 2000-2500 people was perfect. Enough physical space & theme camp options to keep us busy & entertained, but also plenty of space to kick back / recharge / do my own thing",2.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,1.0,,1.0,,,1.0,1.0,3.0,,,,,4.0,Seems like there are some grass roots / new blood theme camps / small events popping up. Super important to keep it fresh & bring new energy ,"I’m not sure, I’m in VIC so only see things from a distance",2.0,-99,-99,-99,-99,350.0,300.0,250.0,"Hahaha. Is this a trick question??! With the safety 3rd approach I’ve seen / participated in amongst our community, it’s impossible to say :)","I’d love to see the community thriving - regular fundraisers / theme camp events, new people / camps / ideas popping up","My answers to your financial questions here might seem stingy and I realise operating costs are ever increasing, however my own living coats have increased too, so it has to represent value for money. Given that there are additional expenses eg contributing to mine & other camps’ fundraisers, camp dues so we can provide alcohol / food for gifting, plus my own gifts & supplies, it adds up to be an expensive weekend, with minimum infrastructure / facilities / headline DJs provided as part of the ticket cost  Hoping y’all can find a middle ground between profitability & viability  Also, I think there is some residual burnout / frustration amongst the community about what happened with the previous leadership / Board of Directors. I’ve seen the comms on socials about drawing a line in the sand / moving forward under new leadership / letting it go, but I think maybe the level of burnout / disengagement caused has perhaps been underestimated. Other than the comments section, which tends to get toxic / passive aggressive (and subsequently shut down / dismissed) very quickly, I think that maybe more is needed to facilitate the community moving forward.  I think after COVID stopped play, then the leadership fiasco played out, then many camps conscientiously objected to the last Seed, then 2025 tix were so expensive (I didn’t buy one)… there have been many concurrent reasons for Burners to feel disengaged / disheartened and to turn their attention elsewhere.  That said. I’m not sure what the answer is; theme camp liaison? Actively creating a forum & holding space for people’s experience of the previous iteration?  We have a passionate, creative, articulate & enthusiastic community, whether or not the damage can be repaired and the event can be financially viable, remains to be seen.  I’ll be watching for ways to get involved.  Burn bright",,,,"Yes, I consent",35 - 44,Victoria,Attended 5+ events,No,"It is an essential, non-negotiable part of the event for me.",Somewhat Disconnected,Very Important,,Somewhat Unimportant,No preference / I'd attend either way
